id,name_hu,name_de,name_en,locality,region,region_de,region_en,type,category,difficulty,difficulty_de,difficulty_en,distance_km,duration_min,elevation_gain_m,intro,intro_de,intro_en,highlights,highlights_de,highlights_en,access_notes,access_notes_de,access_notes_en,opening_info,opening_info_de,opening_info_en,ticket_info,ticket_info_de,ticket_info_en,website,phone,latitude,longitude,photo,photo_source,map_link,status,last_verified
allat-i-kert-szantod-szantod,Állat(i) kert Szántód,Tiergarten (Wortspiel: „Tierisch gut“) ,"Állat(i) Garden Animal Park, Szántód",Szántód,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„ A szántódi Állat(i) kert egy különleges, családias hangulatú állatsimogató és szabadidőpark, amely közvetlenül a Balaton-part közelében, Szántódon található. A hely nevében szereplő zárójel is utal a játékosságra: ez nem egy klasszikus nagy állatkert, hanem egy barátságos kert, ahol testközelből ismerkedhettek meg a háztáji és szelídebb állatokkal.”","""Der Állat(i) kert in Szántód ist ein besonderer, familiärer Streichelzoo und Freizeitpark direkt in der Nähe des Plattenseeufers. Die Klammer im Namen deutet auf die Verspieltheit hin: Es handelt sich nicht um einen klassischen großen Zoo, sondern um einen freundlichen Garten, in dem man Nutztiere und zahme Tiere hautnah kennenlernen kann."" ","""The Állat(i) kert in Szántód is a unique, family-friendly petting zoo and leisure park located directly near the shores of Lake Balaton. The parentheses in the name hint at its playful nature: it is not a traditional large zoo, but a friendly garden where you can get up close and personal with farm animals and gentle creatures."" ",,,,,,,,,,,,,,,46.86043403030023,17.897454380175898,,,,to-verify,2025-10-06
galamb-sziget-itt-sok-sundiszno-van-sotetedes-utan,Galamb-sziget ,"Galamb-Insel, Szántód ",Pigeon Island,Balatonföldvár,Kelet,Ost,East,Poi,POI,Könnyű,Leicht,Easy,,,,"„ Az Földvári-öböl közepén zöldellő Galamb-sziget a Balaton egyetlen szigete, melyet nem a természet, hanem az ember alkotott, 1905-ben a kikötő mélyítéséből származó anyagból létesítették. A keleti hullámtörő gáttal kis híd köti össze. Sötétedés után is érdemes odalátogatni, sok süni kószál, félelmet nem ismerve.”","""Die im Zentrum der Földvárer Bucht grünende Galamb-sziget (Taubeninsel) ist die einzige Insel des Plattensees, die nicht von der Natur, sondern von Menschenhand geschaffen wurde; sie entstand 1905 aus dem Aushub der Hafenvertiefung. Eine kleine Brücke verbindet sie mit der östlichen Wellenbrechermole. Auch nach Einbruch der Dunkelheit lohnt sich ein Besuch, da dort viele Igel furchtlos umherstreifen."" ","""Galamb Island (Pigeon Island), lush with greenery in the middle of the Földvár Bay, is the only island in Lake Balaton that was not created by nature but by humans; it was established in 1905 from material excavated during the deepening of the harbor. A small bridge connects it to the eastern breakwater. It is well worth a visit after dark, as many hedgehogs roam the island, showing no fear."" ",,,,,,,,,,,,,,,46.85724909306138,17.881193195519234,,,,to-verify,2025-10-06
teknos-park-koroshegy-koroshegy,Teknős park Kőröshegy,Schildkrötenpark ,"Turtle Park, Kőröshegy",Kőröshegy,Kelet,Ost,East,Poi,Park/Sétány,Könnyű,Leicht,Easy,,,,"„ A Teknős Park Magyarország első és egyetlen látogatható teknős gyűjteménye a Balatonnál. Fél hektáros területén jelenleg 183 teknős él. Megcsodálhatod a különböző fajhoz tartozó teknősöket kicsiktől az óriásokig, felnőttektől az újszülöttekig, ragadozót ugyanúgy mint a növényevőt.”","""Der Schildkrötenpark (Teknős Park) ist Ungarns erste und einzige besuchbare Schildkrötensammlung am Plattensee. Auf seinem halbe Hektar großen Areal leben derzeit 183 Schildkröten. Man kann Schildkröten verschiedenster Arten bewundern – von winzig klein bis riesig, von ausgewachsenen Tieren bis hin zu Neugeborenen, Raubtiere ebenso wie Pflanzenfresser."" ","""The Turtle Park (Teknős Park) is Hungary's first and only visitable turtle collection at Lake Balaton. Currently, 183 turtles live on its half-hectare territory. You can admire turtles belonging to various species, from tiny ones to giants, and from adults to newborns, including predators as well as herbivores."" ",,,,,,,,,,,,,,,46.836753855825336,17.88755936483044,,,,to-verify,2025-10-06
szechenyi-park-koroshegy-koroshegy,Széchenyi park Kőröshegy,"Széchenyi-Park, Kőröshegy ","Széchenyi Park, Kőröshegy",Kőröshegy,Kelet,Ost,East,Poi,Park/Sétány,Könnyű,Leicht,Easy,,,,„ A tó közelében található eredeti állapotába helyreállított kétszintes kastély Széchenyi Zsigmond híres „vadászkastélya” volt. Az épület a XIV. században földszintes vendégfogadóként működött a délről és kelet-nyugati irányból érkező utak csomópontjában. A parkban található kastély a történelem viharairól suttog az oda érkezőnek.”,"""Das in der Nähe des Sees gelegene, originalgetreu restaurierte zweistöckige Schloss war das berühmte „Jagdschloss“ von Zsigmond Széchenyi. Im 14. Jahrhundert fungierte das Gebäude als eingeschossiges Gasthaus am Knotenpunkt der aus dem Süden sowie in Ost-West-Richtung verlaufenden Straßen. Das im Park gelegene Schloss flüstert den Ankömmlingen von den Stürmen der Geschichte."" ","""Located near the lake, this two-story manor house, restored to its original condition, was the famous 'hunting lodge' of Zsigmond SzÃ©chenyi. In the 14th century, the building operated as a single-story inn at the junction of roads arriving from the south and the east-west directions. Standing in its park, the manor whispers of the storms of history to those who arrive."" ",,,,,,,,,,,,,,,46.82654152752151,17.902817095516863,,,,to-verify,2025-10-06
boldogasszony-forraskut-emlekhelye-magaspart,"Boldogasszony Forráskút Emlékhelye, magaspart","Gedenkstätte der Seligen Jungfrau Quellbrunnen, Steilufer, Kőröshegy ","Boldogasszony Spring Memorial Site, Clifftop",Balatonföldvár,Kelet,Ost,East,Poi,Forrás,Könnyű,Leicht,Easy,,,,"„ A Boldogasszony forráskút emlékhelye Balatonföldváron, a Hajózástörténeti Látogatóközpont közelében található, és egy különleges, spirituális útvonal (a Boldogasszony-kör) része. A 2014-ben állított, kék-fehér színű jelképes kút a magyarság megújulását és az összefogást szimbolizálja; a legenda szerint a kút kerekének megforgatása pozitív változásokat indít el a látogató életében.”","""Die Gedenkstätte des Boldogasszony-Brunnens (Brunnen der Seligen Jungfrau) befindet sich in Balatonföldvár, in der Nähe des Schifffahrtsgeschichtlichen Besucherzentrums, und ist Teil eines besonderen spirituellen Weges (der Boldogasszony-Kreis). Der 2014 errichtete, blau-weiße symbolische Brunnen steht für die Erneuerung und den Zusammenhalt des Ungarntums; der Legende nach setzt das Drehen des Brunnensrades positive Veränderungen im Leben des Besuchers in Gang."" ","""The Boldogasszony (Blessed Virgin) Memorial Well is located in Balatonföldvár, near the Maritime History Visitor Center, and is part of a special spiritual route known as the Boldogasszony Circle. Erected in 2014, the symbolic blue-and-white well represents the renewal and unity of the Hungarian people; according to legend, spinning the well's wheel initiates positive changes in the visitor's life."" ",,,,,,,,,,,,,,,46.84534220295403,17.862602182026052,,,,to-verify,2025-10-06
jozsef-attila-emlekhaz,József Attila Emlékház,Attila-József-Gedenkhaus ,Attila József Memorial House,Balatonszárszó,Dél,Süd,South,Belepos,Múzeum,Könnyű,Leicht,Easy,,,,"„ A balatonszárszói villasoron lévő, Európai Uniós forrásból 2012-ben megújt egykori Horváth-panzió ad otthont az új József Attila-kiállításnak. Ebben a házban töltötte utolsó napjait a súlyos betegségből lábadozó költő. 1937. december 3-án este innen indult arra a sétára, melyről nem tért többé vissza. 19 óra 35 perckor a balatonszárszói állomásról induló tehervonat halálra gázolta. A kiállítás a költő életének utolsó időszakát idézi fel, és abból visszatekintve állít emléket az egész életműnek a Petőfi Irodalmi Múzeum anyagából, valamint magántulajdonban lévő dokumentumok, fotók, tárgyak segítségével.”","""In der ehemaligen Pension Horváth an der Villenpromenade von Balatonszárszó, die 2012 mit Mitteln der Europäischen Union renoviert wurde, ist die neue Attila-József-Ausstellung untergebracht. In diesem Haus verbrachte der Dichter, der sich von einer schweren Krankheit erholte, seine letzten Tage. Am Abend des 3. Dezembers 1937 brach er von hier zu jenem Spaziergang auf, von dem er nicht mehr zurückkehrte. Um 19:35 Uhr wurde er von einem Güterzug, der den Bahnhof von Balatonszárszó verließ, tödlich erfasst. Die Ausstellung lässt die letzte Lebensphase des Dichters Revue passieren und erinnert aus diesem Rückblick heraus an sein gesamtes Lebenswerk, zusammengestellt aus Beständen des Petőfi-Literaturmuseums sowie Dokumenten, Fotos und Gegenständen aus Privatbesitz."" ","""The former Horváth Pension, located on the villa row of Balatonszárszó and renovated in 2012 with European Union funding, houses the new Attila József exhibition. The poet spent his final days in this house while recovering from a severe illness. On the evening of December 3, 1937, he set out from here for a walk from which he never returned. At 7:35 PM, he was fatally struck by a freight train departing from the Balatonszárszó station. The exhibition evokes the final period of the poet's life and, looking back from that point, commemorates his entire life's work using materials from the Petőfi Literary Museum, as well as privately owned documents, photographs, and personal objects."" ",,,,,,,Szezonális; indulás előtt érdemes ellenőrizni.,Saisonal; vor dem Besuch die aktuellen Informationen prüfen.,Seasonal; check the current information before your visit.,Belépős látnivaló; az aktuális árak a helyszínen elérhetők.,Eintrittspflichtige Sehenswürdigkeit; die aktuellen Preise sind vor Ort erhältlich.,Ticketed attraction; current prices are available on site.,,,46.83229081107413,17.8336852666814,,,,to-verify,2025-10-06
the-spot-balatonlelle-balatonlelle,THE Spot Balatonlelle,THE Spot Balatonlelle,THE Spot Balatonlelle,Balatonlelle,Dél,Süd,South,Poi,POI,Könnyű,Leicht,Easy,,,,"„A balatonlellei THE Spot egy modern, stílusos és fiatalos találkozópont, amely közvetlenül a vízpart közelében várja a kikapcsolódásra vágyókat. Ez a helyszín a gasztronómia és a közösségi élmény ötvözete: kiváló street food ételekkel, hűsítő italokkal és gyakran élő zenével vagy DJ-szettekkel teremtenek igazi balatoni nyári hangulatot.”","""THE Spot in Balatonlelle ist ein moderner, stilvoller und jugendlicher Treffpunkt direkt in Wassernähe, der auf Erholungssuchende wartet. Dieser Ort ist eine Kombination aus Gastronomie und Gemeinschaftserlebnis: Mit exzellentem Streetfood, kühlen Getränken und oft auch Live-Musik oder DJ-Sets wird hier echte Plattensee-Sommeratmosphäre geschaffen."" ","""THE Spot in Balatonlelle is a modern, stylish, and youthful meeting point waiting for those looking to unwind right near the waterfront. This venue is a blend of gastronomy and social experience: with excellent street food, refreshing drinks, and frequent live music or DJ sets, they create a true Lake Balaton summer atmosphere."" ",,,,,,,,,,,,,,,46.78350104424113,17.701663866677723,,,,to-verify,2025-10-06
balaton-csavargozos-muemlekhajo,Balaton Csavargőzös Műemlékhajó,Museumsschiff „Schraubendampfer Balaton“ ,Balaton Steamship Historic Vessel,Balatonboglár,Dél,Süd,South,Belepos,Múzeum,Könnyű,Leicht,Easy,,,,"„ Kevés olyan hajó van ma a Balatonon, aminek annyira kalandos élete van- volt, mint a Csavargőzösnek. 1873 óta szolgált a Balatonon és a Dunán, Magyarországon és Ausztriában. Hajtotta gőzgép és dízel motor. Sok tulajdonos üzemeltette számos szolgálati területen. 2012-ben Műemlék Hajó lett Balatonbogláron, ezentúl a balatoni gőzhajózást ismerteti meg az idelátogató vendégekkel.”","""Es gibt heute nur wenige Schiffe auf dem Plattensee, die ein so abenteuerliches Leben hinter sich haben wie der „Csavargőzös“ (Schraubendampfer). Er stand seit 1873 auf dem Plattensee und der Donau, in Ungarn und in Österreich im Dienst. Er wurde sowohl von einer Dampfmaschine als auch von einem Dieselmotor angetrieben und von zahlreichen Eigentümern in verschiedensten Einsatzbereichen betrieben. Im Jahr 2012 wurde er in Balatonboglár zum Denkmalschiff erklärt und bringt den Besuchern seither die Geschichte der Dampfschifffahrt auf dem Plattensee näher."" ","""There are few ships on Lake Balaton today with a life as adventurous as that of the 'Csavargőzös' (Screw Steamer). It has been in service since 1873 on Lake Balaton and the Danube, across both Hungary and Austria. It has been powered by steam engines and diesel motors alike, and operated by many owners in various service areas. In 2012, it became a Monument Ship in Balatonboglár; since then, it introduces visitors to the history of steam shipping on Lake Balaton."" ",,,,,,,Szezonális; indulás előtt érdemes ellenőrizni.,Saisonal; vor dem Besuch die aktuellen Informationen prüfen.,Seasonal; check the current information before your visit.,Belépős látnivaló; az aktuális árak a helyszínen elérhetők.,Eintrittspflichtige Sehenswürdigkeit; die aktuellen Preise sind vor Ort erhältlich.,Ticketed attraction; current prices are available on site.,,,46.78159135637881,17.647911280169822,,,,to-verify,2025-10-06
balatonboglar-gombkilato-balatonboglar,Balatonboglár Gömbkilátó,"Kugel-Aussichtsturm, Balatonboglár ",Balatonboglár Sphere Lookout Tower,Balatonboglár,Dél,Süd,South,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„ A vulkanikus eredetű Várdomb csúcsán, 165 méteres magasságban áll Balatonboglár város talán legismertebb jelképe, látványossága a Gömbkilátó. Eredetileg a magyar alumíniumipar jelképeként mutatták be a Budapesti Nemzetközi Vásáron a belföldi idegenforgalom pavilonját, a „Magyar Atomium’’-ot, amely az 1958-as brüsszeli világkiállítás híres jelképének ihletésében épült Kádár István mérnök tervei alapján. Futurisztikus élmény, és csodálatos kilátás, ahonnan látható a Badacsony is Balatonkenese is.”","""Auf dem Gipfel des vulkanischen Várdomb (Burgberg) steht in 165 Metern Höhe das wohl bekannteste Wahrzeichen und die Sehenswürdigkeit von Balatonboglár: die Kugel-Aussichtsplattform (Gömbkilátó). Ursprünglich wurde das „Ungarische Atomium“ auf der Internationalen Messe Budapest als Symbol der ungarischen Aluminiumindustrie und als Pavillon für den Inlandstourismus präsentiert. Es wurde nach den Plänen des Ingenieurs István Kádár erbaut, inspiriert vom berühmten Wahrzeichen der Weltausstellung 1958 in Brüssel. Es bietet ein futuristisches Erlebnis und eine wunderbare Aussicht, von der aus sowohl der Badacsony als auch Balatonkenese zu sehen sind."" ","""Standing at an altitude of 165 meters on the summit of the volcanic Várdomb (Castle Hill) is perhaps the most famous symbol and attraction of Balatonboglár: the Globe Lookout (Gömbkilátó). Originally presented at the Budapest International Fair as a symbol of the Hungarian aluminum industry, this 'Hungarian Atomium' served as the pavilion for domestic tourism. It was built based on the designs of engineer István Kádár, inspired by the famous symbol of the 1958 Brussels World’s Expo. It offers a futuristic experience and a wonderful view, from where you can see both Badacsony and Balatonkenese."" ",,,,,,,,,,,,,,,46.78023281893908,17.659956839692814,,,,to-verify,2025-10-06
fonyod-berek-vilaga-latogatokozpont-fonyod,Fonyód Berek Világa Látogatóközpont,"Besucherzentrum „Welt der Sümpfe“, Fonyód ","World of the Marshes Visitor Centre, Fonyód",Fonyód,Dél,Süd,South,Belepos,POI,Könnyű,Leicht,Easy,,,,"„ Egy hiánypótló létesítmény ökoturisztikai és infrastrukturális szempontból. A Berek Világa Látogatóközpontot 2022 tavaszán adták át. A létesítmény azért jött létre a Hangár utcában (Fonyódliget szélén), hogy ’fogadókapuként’ bemutassa az Ordacsehi-berek és a dél-balatoni berkek vadregényes, mocsaras világát, amit a legtöbb turista csak a vonatablakból lát.”","""Eine markante Lücke schließende Einrichtung aus ökotouristischer und infrastruktureller Sicht: Das Besucherzentrum „Berek Világa“ (Welt des Bruchs) wurde im Frühjahr 2022 eröffnet. Die Anlage in der Hangár-Straße (am Rande von Fonyódliget) wurde als „Empfangstor“ errichtet, um die wildromantische Sumpfwelt des Ordacsehi-Bruchs und der Moore am Südufer des Plattensees vorzustellen, die die meisten Touristen sonst nur aus dem Zugfenster sehen."" ","""A much-needed facility from both an ecotourism and infrastructural perspective, the Berek World Visitor Center (Berek Világa Látogatóközpont) was opened in the spring of 2022. Located on Hangár Street (on the edge of Fonyódliget), the facility was established as a 'gateway' to showcase the wild, marshy world of the Ordacsehi-berek and the southern Balaton wetlands—a landscape that most tourists only see from a train window."" ",,,,,,,Szezonális; indulás előtt érdemes ellenőrizni.,Saisonal; vor dem Besuch die aktuellen Informationen prüfen.,Seasonal; check the current information before your visit.,Belépős látnivaló; az aktuális árak a helyszínen elérhetők.,Eintrittspflichtige Sehenswürdigkeit; die aktuellen Preise sind vor Ort erhältlich.,Ticketed attraction; current prices are available on site.,,,46.75484058359652,17.600393524347243,,,,to-verify,2025-10-06
fonyodi-palankvar-fonyod,Fonyódi palánkvár,Plankenburg von Fonyód ,"Palisade Fort, Fonyód",Fonyód,Dél,Süd,South,Poi,Rom/Vár,Közepes,Mittel,Moderate,,,,"„ A fonyódi Fácános vár egy középkori palánkvár. A Balaton déli partján található, Fonyód városához tartozik. A várban a középkori templom alapkövei és az XIX. században újraépített palánkok és a fából készült őrtornyok, illetve a vizesárkok maradványai találhatóak.”","""Die Fácános-Burg in Fonyód ist eine mittelalterliche Palisadenburg. Sie befindet sich am Südufer des Plattensees und gehört zur Stadt Fonyód. In der Burg befinden sich die Grundsteine der mittelalterlichen Kirche sowie die im 19. Jahrhundert rekonstruierten Palisaden, die hölzernen Wachtürme und die Überreste der Wassergräben."" ","""The Fácános Castle in Fonyód is a medieval palisade fort. Located on the southern shore of Lake Balaton, it belongs to the town of Fonyód. Within the castle grounds, you can find the foundation stones of a medieval church, along with the remains of palisades and wooden watchtowers reconstructed in the 19th century, as well as the remnants of the moats."" ",,,,,,,,,,,,,,,46.73657499760956,17.558675335986866,,,,to-verify,2025-10-06
fonyod-trianoni-emlekhely-fonyod,Fonyód Trianoni emlékhely,"Trianon-Gedenkstätte, Fonyód ","Trianon Memorial Site, Fonyód",Fonyód,Dél,Süd,South,Poi,POI,Könnyű,Leicht,Easy,,,,"„A fonyódi Trianoni emlékhely (más néven Trianon-emlékmű) a város egyik legszebb pontján, a József utcában, a Balaton-part feletti magasparton található. Ez egy viszonylag újabb keletű emlékhely, amely fontos spirituális és történelmi helyszín a helyiek és a látogatók számára. Az emlékhelyet 2010. június 4-én, a trianoni békediktátum 90. évfordulóján avatták fel. Létrehozása a fonyódi önkormányzat és a helyi közösség összefogásának köszönhető. Az emlékhely központjában egy kettős kereszt áll, amely a magyar államiságot és kereszténységet jelképezi.”","""Die Trianon-Gedenkstätte in Fonyód (auch Trianon-Denkmal genannt) befindet sich an einem der schönsten Punkte der Stadt in der József-Straße, am Hochufer über dem Plattensee. Es handelt sich um eine relativ neue Gedenkstätte, die für Einheimische und Besucher gleichermaßen ein wichtiger spiritueller und historischer Ort ist. Die Gedenkstätte wurde am 4. Juni 2010, dem 90. Jahrestag des Friedensvertrags von Trianon, eingeweiht. Ihre Errichtung ist der Zusammenarbeit der Stadtverwaltung von Fonyód und der örtlichen Gemeinschaft zu verdanken. Im Zentrum der Gedenkstätte steht ein Doppelkreuz, das die ungarische Staatlichkeit und das Christentum symbolisiert."" ","""The Trianon Memorial in Fonyód (also known as the Trianon Monument) is located at one of the city's most beautiful spots on József Street, on the high bank overlooking the shores of Lake Balaton. This is a relatively recent memorial, serving as an important spiritual and historical site for locals and visitors alike. The memorial was inaugurated on June 4, 2010, on the 90th anniversary of the Treaty of Trianon. Its creation was made possible through the cooperation of the Fonyód municipality and the local community. At the center of the memorial stands a double cross, symbolizing Hungarian statehood and Christianity."" ",,,,,,,,,,,,,,,46.7476815691052,17.551854380167228,,,,to-verify,2025-10-06
emese-alma-kilatohely,"Emese Álma , kilátóhely",Aussichtspunkt „Emeses Traum“ ,Emese’s Dream Viewpoint,Fonyód,Dél,Süd,South,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„Az Emese álma kilátó (más néven Turul-szobor vagy Emese álma emlékhely) Fonyódon, a Sipos-hegy északi oldalán található. Az emlékhelyet 2016-ban adták át, és célja a magyar eredetmonda, valamint a nemzeti összetartozás jelképes megjelenítése volt a Balaton egyik legszebb panorámájú pontján.
A helyszín központjában egy fémből készült, kiterjesztett szárnyú Turulmadár szobra áll, amely szimbolikusan a Balaton és a Badacsony felé tekint, mintha védené a tájat. Ez nem egy klasszikus, magas torony, hanem egy művészien kialakított kilátóterasz, ahol a szobor és a természet egységet alkot. A látogatók számára ez egy csendes, meditatív pont a Sipos-hegyi kilátó felé vezető úton, ahonnan az egyik legkülönlegesebb, „szárnyak közé keretezett” kilátás nyílik a tóra.”","""Der Aussichtspunkt „Emeses Traum“ (auch als Turul-Statue oder Emese-Traum-Gedenkstätte bekannt) befindet sich auf der Nordseite des Sipos-Berges in Fonyód. Die Gedenkstätte wurde 2016 eingeweiht mit dem Ziel, die ungarische Ursprungslegende sowie die nationale Zusammengehörigkeit an einem der schönsten Panoramapunkte des Plattensees symbolisch darzustellen. Im Zentrum des Ortes steht die Statue eines aus Metall gefertigten Turul-Vogels mit ausgebreiteten Schwingen, der symbolisch in Richtung Plattensee und Badacsony blickt, als würde er die Landschaft beschützen. Es handelt sich nicht um einen klassischen hohen Turm, sondern um eine künstlerisch gestaltete Aussichtsterrasse, auf der die Statue und die Natur eine Einheit bilden. Für Besucher ist dies ein ruhiger, meditativer Punkt auf dem Weg zum Aussichtsturm des Sipos-Berges, von dem aus sich einer der außergewöhnlichsten, „zwischen Flügeln eingerahmten“ Ausblicke auf den See bietet."" ","""The Emese's Dream Lookout (also known as the Turul Statue or Emese's Dream Memorial) is located on the northern side of Sipos Hill in Fonyód. Opened in 2016, the memorial's goal was to symbolically represent the Hungarian origin myth and national unity at one of Lake Balaton's most scenic viewpoints. At the center of the site stands a metal statue of a Turul bird with outstretched wings, looking symbolically towards Lake Balaton and Badacsony as if protecting the landscape. Rather than a classic high tower, it is an artistically designed observation terrace where the statue and nature form a unity. For visitors, it is a quiet, meditative spot on the way to the Sipos Hill Lookout, offering one of the most unique, 'framed between wings' views of the lake."" ",,,,,,,,,,,,,,,46.7477610594734,17.550870522495433,,,,to-verify,2025-10-06
sipos-hegyi-kilato,Sipos-hegyi kilátó,Aussichtsturm am Sipos-Berg ,Sipos Hill Lookout Tower,Fonyód,Dél,Süd,South,Poi,Kilátó,Könnyű,Leicht,Easy,,,,"„ A fonyódi Sipos-hegyi kilátó a déli part egyik legmagasabb pontján, egy 243 méter magas dombtetőn áll, és az egyetlen olyan helyszín a Balatonnál, ahonnan a tó teljes hossza belátható Keszthelytől egészen Balatonakarattyáig. Az 1980-as években épült, majd később felújított, sajátos antennatorony-szerű építmény egy sűrű erdő közepén található, így a látogatók egy kellemes erdei tanösvényen keresztül juthatnak fel a csúcsra. A panorámateraszról nemcsak a vízfelület, hanem a Tapolcai-medence tanúhegyeinek vonulata is tökéletesen kirajzolódik a szemközti parton.","""Der Aussichtsturm auf dem Sipos-Berg in Fonyód steht auf einem der höchsten Punkte des Südufers, auf einer 243 Meter hohen Hügelkuppe, und ist der einzige Ort am Plattensee, von dem aus die gesamte Länge des Sees von Keszthely bis Balatonakarattya überblickt werden kann. Das in den 1980er Jahren errichtete und später renovierte, markante Bauwerk im Stil eines Antennenturms liegt inmitten eines dichten Waldes, sodass Besucher den Gipfel über einen angenehmen Waldlehrpfad erreichen können. Von der Panoramaterrasse aus zeichnet sich nicht nur die Wasserfläche, sondern auch die Kette der Zeugenberge des Tapolca-Beckens am gegenüberliegenden Ufer perfekt ab."" ","""The Sipos Hill Lookout in Fonyód stands on one of the highest points of the southern shore, atop a 243-meter-high hill, and is the only location at Lake Balaton from which the entire length of the lake can be seen, from Keszthely all the way to Balatonakarattya. Built in the 1980s and later renovated, the unique antenna-tower-like structure is located in the middle of a dense forest, so visitors can reach the summit via a pleasant forest nature trail. From the panoramic terrace, not only the water's surface but also the range of witness mountains in the Tapolca Basin on the opposite shore are perfectly visible."" ",,,,,,,,,,,,,,,46.74442706284482,17.550474464823363,,,,to-verify,2025-10-06
fonyod-bartok-bela-u-3-8640-setany-fonyod,"Fonyód, Bartók Béla u. 3, 8640. Sétány","Promenade, Fonyód, Bartók Béla Str.","Bartók Béla Street Promenade, Fonyód",Fonyód,Dél,Süd,South,Poi,Park/Sétány,Könnyű,Leicht,Easy,,,,"„ A fonyódi Bartók Béla utcai sétány (gyakran a Szaplonczay sétány folytatásaként emlegetve) a város egyik legromantikusabb és legcsendesebb szeglete, ahol a magasparti panoráma és a századfordulós építészet találkozik. A sétányt szegélyező patinás villasor az 1890-es években épült, egykori tulajdonosaik között pedig neves orvosok, művészek és politikusok szerepeltek, akiknek köszönhetően a környék ma is őrzi a békebeli üdülőhelyek eleganciáját. Az út mentén elhelyezett padokon megpihenve a látogatók előtt feltárul a teljes Tapolcai-medence látványa, miközben a felettük susogó öreg fák hűvöse teszi teljessé a ""fonyódi életérzést""","""Die Béla-Bartók-Promenade in Fonyód (oft als Fortsetzung der Szaplonczay-Promenade bezeichnet) ist einer der romantischsten und ruhigsten Winkel der Stadt, in dem das Panorama des Hochufers auf die Architektur der Jahrhundertwende trifft. Die prestigeträchtige Villenreihe entlang der Promenade wurde in den 1890er Jahren erbaut; zu den einstigen Besitzern gehörten namhafte Ärzte, Künstler und Politiker, denen es zu verdanken ist, dass die Gegend bis heute die Eleganz der Vorkriegs-Ferienorte bewahrt hat. Beim Ausruhen auf den Bänken entlang des Weges eröffnet sich den Besuchern der Blick auf das gesamte Tapolca-Becken, während die Kühle der über ihnen raschelnden alten Bäume das „Fonyód-Lebensgefühl“ perfekt macht."" ","""The Béla Bartók Street Promenade in Fonyód (often referred to as the continuation of the Szaplonczay Promenade) is one of the most romantic and quietest corners of the city, where high-bank panoramas meet turn-of-the-century architecture. The prestigious row of villas lining the promenade was built in the 1890s, with former owners including renowned doctors, artists, and politicians, thanks to whom the area still preserves the elegance of peace-time resorts. Resting on the benches along the path, visitors can take in the view of the entire Tapolca Basin, while the cool shade of the old trees rustling above completes the 'Fonyód lifestyle' experience."" ",,,,,,,,,,,,,,,46.74074483421108,17.53904623707689,,,,to-verify,2025-10-06
szaplonczay-setany-panorama-setany,"Szaplonczay sétány, Panoráma Sétány","Szaplonczay-Promenade, Panoramapromenade ",Szaplonczay Promenade – Panorama Promenade,Fonyód,Dél,Süd,South,Poi,Park/Sétány,Könnyű,Leicht,Easy,,,,"„ A fonyódi Szaplonczay sétány (más néven Panoráma sétány) a Balaton-part egyik legszebb sétaútja, amelyet a 19. század végén alakítottak ki a város üdülőhelyi fejlődésének részeként. Nevét dr. Szaplonczay Manó somogyi főorvosról kapta, aki az 1890-es években felfedezte a terület adottságait, és orvosbarátaival megalapította itt a patinás villasort. A löszfal peremén futó sétányról páratlan kilátás nyílik az északi part tanúhegyeire, a háttérben pedig a századelő hangulatát idéző, gyönyörűen felújított villák sorakoznak.”","""Die Szaplonczay-Promenade in Fonyód (auch als Panorama-Promenade bekannt) ist einer der schönsten Spazierwege am Plattenseeufer, der Ende des 19. Jahrhunderts im Zuge der Entwicklung der Stadt zum Ferienort angelegt wurde. Sie wurde nach Dr. Manó Szaplonczay benannt, dem Chefarzt des Komitats Somogy, der in den 1890er Jahren das Potenzial des Gebiets entdeckte und hier zusammen mit befreundeten Ärzten die prestigeträchtige Villenreihe gründete. Die am Rande der Lösswand verlaufende Promenade bietet einen unvergleichlichen Blick auf die Zeugenberge des Nordufers, während im Hintergrund wunderschön restaurierte Villen aufreihen, die die Atmosphäre der Jahrhundertwende heraufbeschwören.""","""The Szaplonczay Promenade in Fonyód (also known as the Panorama Promenade) is one of the most beautiful walking paths along the shores of Lake Balaton, established at the end of the 19th century as part of the town's development into a resort. It was named after Dr. Manó Szaplonczay, the chief medical officer of Somogy County, who discovered the area's potential in the 1890s and founded the prestigious row of villas here with his fellow physicians. Running along the edge of the loess cliff, the promenade offers an unparalleled view of the witness mountains of the north shore, while the background is lined with beautifully restored villas evoking the atmosphere of the turn of the century."" ",,,,,,,,,,,,,,,46.7419693448696,17.540257155397306,,,,to-verify,2025-10-06
